id,name,categories,lat,long,num_checkins,num_likes,price,rating,num_ratings,url_venue,url_foursquare
4b9a1de6f964a520a29f35e3,Oriental Seafood Restaurant,Chinese Restaurant,37.75374105334509,-122.49083694239613,0,9,1,6.4,17,,http://4sq.com/bj2dqh
4a6caad9f964a52030d11fe3,Potrero Hill Recreation Center,"Park, Playground",37.756650472509264,-122.39761626305834,0,21,,7.5,34,,http://4sq.com/brRKNd
4ee1585e9911340c35f90c07,Humanities Room 211,College Classroom,37.722504703026665,-122.48140517299764,0,0,,,,,http://4sq.com/uXy4Yn
4dc231e352b1c1fb37e4484f,802 Bio Study Lounge,Residential Building (Apartment / Condo),37.724128,-122.484002,0,0,,,,,http://4sq.com/jqIA2D
4b97088cf964a5207ef434e3,Consulaat Generaal The Netherlands,,37.79341171733133,-122.44117517148798,0,0,,,,,http://4sq.com/dCu2aG
4a336d27f964a5202e9b1fe3,Pagan,Burmese Restaurant,37.781519649536285,-122.49338304201339,0,57,2,8.0,83,http://pagansf.com,http://4sq.com/bRkrn2
4a0cb256f964a52057751fe3,Buzz Rentals,,37.756975,-122.394678,0,0,,,,,http://4sq.com/4TEVMQ
4e7b45e6cc212bd7d9db0831,22nd Street Stairs,Other Great Outdoors,37.75726750995254,-122.39882217419057,0,1,,,,,http://4sq.com/pIYOWE
4eaa165749015844896053e0,Potrero Hill CG,Building,37.757233212502854,-122.39585162507113,0,0,,,,,http://4sq.com/rw77BM
4d066eb0347da1cdadf8358f,The Cottage Table Company,Arts & Crafts Store,37.758493155389125,-122.39510482578926,0,0,,,,,http://4sq.com/h2B3jp
4c4e5eab92b6a5938788ca6f,Aby's den,Comedy Club,37.755488,-122.488836,0,0,,,,,http://4sq.com/cqCuXu
56593add498e44c8a53e41e8,Philz Coffee,Coffee Shop,37.794220764564166,-122.39528971327613,0,355,1,8.7,445,http://www.philzcoffee.com,http://4sq.com/1NdZWlg
4cb9214ed78f46884d9db473,Tankhill Dog Run,Dog Run,37.754700053153044,-122.44684822327407,0,0,,,,,http://4sq.com/d8g1WV
4bd618c26f6495213c4f70ec,MUNI Metro Stop - 3rd & Gilman/Paul,Light Rail Station,37.72278042278368,-122.39549837777739,0,0,,,,,http://4sq.com/9L0KsJ
516462eae4b0ee4fb9d8b958,Top of Potrero Hill,"Hill, Scenic Lookout",37.75730833758727,-122.3999085244793,0,54,,8.9,60,,http://4sq.com/10QPhoO
